year,agegroup,sex,race3,educ,deaths,pop,mortality_rate
2004,65-69,2,2,1,22202.2205662884,1255721.31357926,0.0176808503018907
2004,65-69,2,2,2,1447.57072358781,92456.1140972768,0.0156568414941684
2004,70-74,1,1,1,18674.2163943263,554602.851187283,0.0336713313938955
2004,70-74,1,1,2,458.554001215465,10768.3914188565,0.04258333332985
2004,70-74,1,2,1,34398.6937995056,716905.942368755,0.0479821574443192
2004,70-74,1,2,2,3158.8763126081,77772.8150251059,0.0406167156427137
2004,70-74,2,1,1,14692.1813796354,638629.579603908,0.0230057952980315
2004,70-74,2,1,2,200.023214892929,7194.79140009041,0.0278011138572295
2004,70-74,2,2,1,28018.5784693034,1002248.84421839,0.0279557104315284
2004,70-74,2,2,2,1495.9845452351,54577.7847776086,0.0274101367677506
2004,75-79,1,1,1,17989.2054936505,391934.111000724,0.0458985451603554
2004,75-79,1,1,2,429.134799343569,5724.94654691022,0.0749587434270762
2004,75-79,1,2,1,35185.2742117537,527809.819058898,0.0666627882643224
2004,75-79,1,2,2,3290.95932304437,47726.1233934683,0.0689550939621206
2004,75-79,2,1,1,15559.6100420126,468011.814911836,0.0332461906863265
2004,75-79,2,1,2,177.415037486441,3494.36065004319,0.0507718164363625
2004,75-79,2,2,1,33593.3885874116,803330.262822011,0.0418176560029019
2004,75-79,2,2,2,1689.27511137645,34996.5616161108,0.0482697451797317
2004,80+,1,1,1,32133.8536867661,341491.626965056,0.0940985112061159
2004,80+,1,1,2,484.524510282082,3476.10761152162,0.139387085910723
2004,80+,1,2,1,60742.079107075,446008.358818396,0.136190450035507
2004,80+,1,2,2,5610.20477367187,35516.9066050262,0.157958710651843
2004,80+,2,1,1,36056.4789239719,460083.754759395,0.0783693806855406
2004,80+,2,1,2,348.266624077,2388.61825049234,0.145802546725587
2004,80+,2,2,1,86602.7891274583,777433.739425932,0.111395717391179
2004,80+,2,2,2,4253.12343737185,24618.8875641801,0.172758554840636
2005,00-04,1,1,1,0,3999838.03798761,0
2005,00-04,1,1,2,0,0,0
2005,00-04,1,2,1,0,4135108.96201239,0
